Date,Close,LINEAR_REGRESSION,KNN,LSTM,ARIMA
2020-02-14,185.350006,107.589996,107.5799988,174.91058,[183.64106906]
2020-02-18,187.229996,108.589996,108.551999,175.76154,[185.17271385]
2020-02-19,187.279999,109.08000200000001,109.10599959999999,176.56912,[187.23211411]
2020-02-20,184.419998,109.449997,109.4579988,177.2975,[187.33037789]
2020-02-21,178.58999599999999,106.029999,106.01399999999998,177.76631,[184.94761901]
2020-02-24,170.889999,102.889999,102.8420012,177.71635,[179.40071909]
2020-02-25,168.070007,103.970001,103.88600120000001,176.92044,[171.77692667]
2020-02-26,170.169998,103.690002,103.7680004,175.57466,[168.64893553]
2020-02-27,158.179993,101.510002,101.55999899999999,174.11037,[170.4878793]
2020-02-28,162.009995,98.230003,98.26399999999998,171.97487,[159.0724384]
2020-03-02,172.78999299999998,94.129997,94.12199860000001,169.82014,[162.79052544]
2020-03-03,164.509995,100.559998,100.6,168.4147,[171.01387819]
2020-03-04,170.550003,101.18,101.1300018,167.0684,[165.00403896]
2020-03-05,166.270004,100.389999,100.3,166.21829,[172.51102969]
2020-03-06,161.570007,101.57,101.6179992,165.47021,[165.00179779]
2020-03-09,150.619995,101.120003,101.1300018,164.56908,[163.20257839]
2020-03-10,160.919998,97.400002,97.4720002,163.00244,[152.3361518]
2020-03-11,153.630005,101.93,101.9360014,161.74185,[159.23463419]
2020-03-12,139.059998,102.059998,102.02800140000001,160.30829,[154.46057973]
2020-03-13,158.830002,102.800003,102.8420012,158.02953,[143.21051094]
2020-03-16,135.419998,104.269997,104.2520004,156.54895,[156.73281621]
2020-03-17,146.570007,103.599998,103.7680004,154.26358,[138.04011223]
2020-03-18,140.399994,102.800003,102.8420012,152.31941,[148.44454963]
2020-03-19,142.71000700000002,102.050003,102.02800140000001,150.33293,[139.10397293]
2020-03-20,137.350006,105.010002,105.01800240000003,148.59462,[142.78079151]
2020-03-23,135.979996,105.379997,105.33999939999998,146.8072,[140.54481213]
2020-03-24,148.33999599999999,106.120003,106.144002,145.0322,[136.08844508]
2020-03-25,146.919998,107.709999,107.68600160000001,144.09543,[143.48216997]
2020-03-26,156.110001,105.68,105.78399959999999,143.64029,[147.36304176]
2020-03-27,149.699997,106.709999,106.81400020000001,144.04895,[154.86828964]
2020-03-30,160.229996,106.199997,106.18200099999999,144.58096,[151.79427801]
2020-03-31,157.71000700000002,107.16999799999999,107.14799959999998,145.76842,[157.16778216]
2020-04-01,152.110001,105.08000200000001,105.0860016,147.11743,[158.36410389]
2020-04-02,155.259995,102.940002,102.9000014,148.15189,[155.32101366]
2020-04-03,153.830002,106.379997,106.31999820000001,149.10687,[153.82553548]
2020-04-06,165.270004,104.43,104.38200080000001,149.85628,[153.61153801]
2020-04-07,163.490005,102.779999,102.8420012,151.09251,[161.6497749]
2020-04-08,165.130005,105.739998,105.78399960000002,152.42865,[164.31009065]
2020-04-09,165.139999,107.220001,107.19199979999999,153.83841,[165.86996912]
2020-04-13,165.509995,106.029999,106.01399999999998,155.19753,[164.91809978]
2020-04-14,173.699997,105.269997,105.27799999999999,156.45554,[165.70965384]
2020-04-15,171.880005,105.66999799999999,105.68599999999999,158.04059,[170.89533806]
2020-04-16,177.03999299999998,105.25,105.27799999999999,159.60364,[172.93614104]
2020-04-17,178.600006,106.889999,106.8940018,161.3526,[176.19369277]
2020-04-20,175.059998,106.809998,106.8500002,163.18083,[178.1037753]
2020-04-21,167.820007,106.900002,106.8940018,164.72885,[177.23883752]
2020-04-22,173.520004,108.220001,108.21999959999998,165.58788,[170.33768556]
2020-04-23,171.419998,108.16999799999999,108.18799879999999,166.30849,[171.09573304]
2020-04-24,174.550003,107.150002,107.1479996,166.76369,[171.72911161]
2020-04-27,174.050003,109.410004,109.4579988,167.21477,[174.19862091]
2020-04-28,169.809998,110.970001,110.90800000000002,167.60217,[174.07605356]
2020-04-29,177.429993,111.589996,111.6819976,167.68414,[171.7979777]
2020-04-30,179.21000700000002,112.360001,112.3480012,168.02483,[174.61241799]
2020-05-01,174.570007,112.16999799999999,112.1579984,168.59216,[178.51351275]
2020-05-04,178.83999599999999,112.029999,112.00999759999999,168.99307,[177.17897766]
2020-05-05,180.759995,112.529999,112.45400100000002,169.52264,[177.37933433]
2020-05-06,182.53999299999998,112.260002,112.276001,170.19836,[179.84741696]
2020-05-07,183.600006,111.699997,111.7139984,171.01892,[182.59550458]
2020-05-08,184.679993,111.75,111.723999,171.93213,[183.45611887]
2020-05-11,186.740005,110.389999,110.41200080000002,172.9015,[184.68713575]
2020-05-12,182.509995,110.510002,110.41200080000002,173.95677,[186.30345992]
2020-05-13,179.75,112.83000200000001,112.85400100000001,174.74539,[184.27776247]
2020-05-14,180.529999,113.620003,113.5500016,175.16667,[180.97830197]
2020-05-15,183.16000400000001,114.5,114.46399999999998,175.38435,[179.88924277]
2020-05-18,184.91000400000001,114.589996,114.523999,175.6131,[182.19417433]
2020-05-19,183.630005,115.910004,115.7220004,175.93094,[184.5158078]
2020-05-20,185.66000400000001,117.57,117.66200140000001,176.20757,[184.41108161]
2020-05-21,183.429993,117.650002,117.66200139999998,176.5624,[185.21809141]
2020-05-22,183.509995,117.519997,117.66200140000001,176.8095,[184.23997927]
2020-05-26,181.570007,120.220001,120.12800120000001,176.98419,[183.82553539]
2020-05-27,181.809998,117.050003,117.16799940000001,176.99094,[182.09350423]
2020-05-28,181.399994,117.660004,117.66200139999998,176.91275,[181.89869417]
2020-05-29,183.25,117.910004,117.7460024,176.76413,[181.44320537]
2020-06-01,182.830002,116.769997,117.16799940000001,176.69109,[182.78787897]
2020-06-02,184.91000400000001,116.93,117.16799940000001,176.64244,[183.05269348]
2020-06-03,185.360001,117.940002,117.7460024,176.73428,[184.50170584]
2020-06-04,182.919998,119.019997,119.33799900000001,176.92839,[185.28367905]
2020-06-05,187.199997,119.190002,119.33799900000001,177.03113,[184.12292005]
2020-06-08,188.360001,119.970001,119.96399960000001,177.32259,[185.81571918]
2020-06-09,189.800003,119.360001,119.337999,177.76724,[187.92704838]
2020-06-10,196.83999599999999,119.889999,119.96399960000001,178.35674,[189.91412841]
2020-06-11,186.270004,119.93,119.96399960000001,179.39679,[194.61151101]
2020-06-12,187.740005,119.279999,119.337999,180.01915,[190.39026571]
2020-06-15,188.940002,120.190002,120.12800120000001,180.4506,[187.91361492]
2020-06-16,193.570007,120.33000200000001,120.12800120000001,180.79912,[187.480457]
2020-06-17,194.240005,120.949997,120.66400000000002,181.3365,[192.57483226]
2020-06-18,196.320007,121.050003,120.97399920000001,181.98271,[194.01469761]
2020-06-19,195.149994,120.769997,120.66400000000002,182.7716,[196.13829551]
2020-06-22,200.570007,121.769997,121.53999959999999,183.52321,[195.66614413]
2020-06-23,201.91000400000001,123.370003,123.4640014,184.51476,[199.07620158]
2020-06-24,197.83999599999999,123.760002,123.46400139999999,185.6497,[201.51754149]
2020-06-25,200.33999599999999,125.440002,125.54000079999999,186.55907,[199.93130172]
2020-06-26,196.330002,125.010002,125.1240018,187.42117,[199.5861253]
2020-06-29,198.440002,129.149994,129.3279968,187.95908,[197.5931076]
2020-06-30,203.509995,129.889999,129.6679992,188.39328,[198.15060644]
2020-07-01,204.699997,129.770004,129.6679992,189.02066,[201.41419582]
2020-07-02,206.259995,130.600006,130.63000159999999,189.7811,[204.80094635]
2020-07-06,210.69999700000002,127.879997,127.91799919999998,190.65965,[206.18184454]
2020-07-07,208.25,126.209999,126.2020004,191.80118,[209.37104396]
2020-07-08,212.830002,128.899994,128.6399964,192.87479,[209.46221901]
